query,top tables,target table,target answer
i want to hold your hand b side,When Two Worlds Collide_C75B2F95E1750B6F,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Run to You (Bryan Adams song)_8D0FEAF91CA604D2,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,That's the Way I've Always Heard It Should Be_8C43A322C08C091A,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,It's Beginning to Look a Lot Like Christmas_1F6024EDB4359B35,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,List of moments of inertia_4C1613F4848A8727,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Nothing's Gonna Change My Love for You_28B0C684D384EE0,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Endless Love (song)_6EDB8DA52E7441DD,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,You Spin Me Round (Like a Record)_93B0500280595D3D,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Me and Bobby McGee_E9C17773727C9F10,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Sweet Child o' Mine_DA0AA6DB409CD24,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Lovefool_78C8714DD0CEF217,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,We've Got Tonite_D34EDE17A68138ED,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Game of Thrones: Season 6 (soundtrack)_EFADFD1853F1FACD,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Baby Can I Hold You_34A88B50CB0F2069,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,The First Cut Is the Deepest_DA0AA6DB409CD24,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Suspicious Minds_6F9B1E5ED17F8936,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I'd Really Love to See You Tonight_9439501B01989D24,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Jack Haley_EB77FDF8D7DBE116,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Unchained Melody_70F6F8D8A9781387,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Say a Little Prayer_6479229BEDB3B30C,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Piece of My Heart_88E9BFAEBAC15A01,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I'm So Excited_26923E2F24B46F39,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,If This World Were Mine_DB702AA9B035BCE9,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Kenny Rogers and The First Edition_D34EDE17A68138ED,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Synoptic Gospels_E738074F54C17007,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Love How You Love Me_6479229BEDB3B30C,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Let's Stay Together (song)_BE0D1CF2BC0315E,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,You Can't Make Old Friends_6D23B76D78AF5DD1,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Come Together_7BBD5846A85EA975,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,"Mary, Did You Know?_D34EDE17A68138ED",I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Endless Love (song)_DB702AA9B035BCE9,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Touch Myself_4BF47A37136F2DE6,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,What a Wonderful World_E45C7BCC9A723704,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Glen Campbell: I'll Be Me_B45FEBFBD0D82804,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I'm Not Gonna Miss You_B45FEBFBD0D82804,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Fields of Gold_7BAF16F39BE0F074,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Singin' in the Rain (song)_D5EDFFF46DB35A28,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,What Are We Doin' in Love_D34EDE17A68138ED,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Do You Want to Know a Secret_5D1E5F9EFCA566DA,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Missing You (Diana Ross song)_6EDB8DA52E7441DD,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Islands in the Stream (song)_D34EDE17A68138ED,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Love the One You're With_DB702AA9B035BCE9,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Straight from the Heart (song)_F073D3F35ED28026,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,The Best Things in Life Are Free_DB702AA9B035BCE9,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Gentle on My Mind (song)_AC44FDDE16EFA58F,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Don't Fall in Love with a Dreamer_D34EDE17A68138ED,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Strong Enough (Sheryl Crow song)_F350C12DA24F61F,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,If I Can Dream_9439501B01989D24,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Journey to the Centre of the Earth (album)_20CBAF2126384BA3,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Feeling Good_1F6024EDB4359B35,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Meglio stasera_1F6024EDB4359B35,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,It's Only Make Believe_6479229BEDB3B30C,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Love Hurts_B989197693789071,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Proud Mary_4871BEDA5E8BAA96,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Dream Baby (How Long Must I Dream)_6479229BEDB3B30C,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,We Don't Need Another Hero (Thunderdome)_BE0D1CF2BC0315E,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Write the Songs_9439501B01989D24,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Train Kept A-Rollin'_7BBD5846A85EA975,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Live and Let Die (song)_76F1E1C0FD8342C,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,If I Could Turn Back Time_1BD78A882CA98600,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Adiós (Glen Campbell album)_B45FEBFBD0D82804,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Love Me or Leave Me (Donaldson and Kahn song)_F5AFFE4FCA044816,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,For What It's Worth_6CB0773DE936A974,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Sting (musician)_7BAF16F39BE0F074,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,The Greatest Love of All_70F6F8D8A9781387,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Santa Claus Is Coming to Town_9439501B01989D24,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,America's Got Talent (season 10)_94D1D5DDDFB4965A,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I'll Feel a Whole Lot Better_B37081299A5A20E2,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Hold On_C02C27500599B16D,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,It Takes Two (Marvin Gaye and Kim Weston song)_BE0D1CF2BC0315E,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Why Does It Have to Be (Wrong or Right)_C86D57FA48010C53,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Look What You Made Me Do_6A0E56D72F1B762B,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,The Bluest Eyes in Texas_8AF855AB5669B7D7,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Walking in Memphis_FEE8AF8769F38F32,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Piece of My Heart_89D0A8F58CCD6A9A,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Great Balls of Fire! (film)_E9C17773727C9F10,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Made It Through the Rain_8518261FCBD17922,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,One Last Time (Ariana Grande song)_5179B4E4E97BCDCB,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Brachial plexus_E419553BA5FBCEFA,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Baby Can I Hold You_1DC7D274F775F04E,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Let It Be Me (The Everly Brothers song)_6479229BEDB3B30C,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Santa Claus Is Comin' to Town_9439501B01989D24,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Unchained Melody_1E87B24D01046AF9,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Georgia on My Mind_1F6024EDB4359B35,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Baby Can I Hold You_446EA9D999CC4AC5,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Would I Lie to You? (Charles & Eddie song)_6986FE4F836931B2,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,If You Love Somebody Set Them Free_350639916C633BF,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Every Rose Has Its Thorn_FE4B95A23416ACF5,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Rock and Roll All Nite_FE4B95A23416ACF5,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Beyond the Sea (song)_70F6F8D8A9781387,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Believe (Cher song)_B989197693789071,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Pink Floyd discography_1EEF55FC9CC1DD0D,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Why Does It Always Rain on Me?_B63EB0F3F08B7B4A,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Unchained Melody_9439501B01989D24,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Drunk on a Plane_8CB133D2FB555F99,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,So Full of Love_EEDBE90C91C8BB8,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Won't Give Up_DE25D75B0FCC2D65,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,God Bless America_1E87B24D01046AF9,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,All I Want for Christmas Is You_4F23D95A150BF34F,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Brand New Day (Sting album)_7BAF16F39BE0F074,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,All the Young Dudes_542432E769D7B70E,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Dami Im_B2E3FC14D9736CFF,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Can't Go for That (No Can Do)_E45C7BCC9A723704,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,ABBA_9F3CABCF15A91B10,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Nothing Compares 2 U_112A2C27BA655498,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Nashville (season 6)_19997F0A646CE019,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,List of best-selling singles_8E48C4B55E6C39E6,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,UK Singles Chart records and statistics_15D9040AB0F3D359,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Can't Let Go_341FBA31AC692A2,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I'm Not in Love_5CC83C0BA125ADC6,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Safe & Sound (Taylor Swift song)_B20A86D7C494FC30,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Stayin' Alive_E019525516655474,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,The Whiskey Ain't Workin'_3547AAA3C6CB9E31,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,J. Cole_55FDF19E9537CB88,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,For the Love of Money_9BB65D7CF24504E3,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Where Were You (When the World Stopped Turning)_A013C9A1A85C8F3F,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Bruce Dickinson_F0C21C9EE03E50FB,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Haven't Met You Yet_1F6024EDB4359B35,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Endless Love (song)_5C9D021E6A7BF819,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Prop Me Up Beside the Jukebox (If I Die)_22AA7C3B1298755A,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Walk This Way_D549F9FB8F37D65C,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Save the Last Dance for Me_1F6024EDB4359B35,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Don't Care Anymore_F9D3E446C1BABD8D,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,All Night Long (All Night)_374AA0BFAAE1860B,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,UK Singles Chart records and statistics_560CC1F9ABCA2BFA,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Want to Know What Love Is_3418B403EB624827,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,All I Want for Christmas Is You_840720BF86502748,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,It's My Party (Lesley Gore song)_12E5810DE477F562,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,List of House characters_24F70B622A6B2440,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,You're All I Need to Get By_C95BE6191F65A348,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Chip Away the Stone_C6314B6842281CC4,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Kansas (band)_3B7666EF6B93BAF0,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Sea Cruise_20A1F814955AB381,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Copacabana (song)_8518261FCBD17922,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Memory (song)_9439501B01989D24,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Give Me the Night (George Benson song)_5046D66CFB3CE3C7,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Don't Get Around Much Anymore_1F6024EDB4359B35,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Money (That's What I Want)_D9325DC206D0D21A,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Janie's Got a Gun_DE65904B1C8078BE,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,It Takes Two (Marvin Gaye and Kim Weston song)_9DC4360712C10552,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Christmas (Michael Bublé album)_1F6024EDB4359B35,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,How Can You Mend a Broken Heart_1F6024EDB4359B35,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,When Can I See You_ABB98B6CDC21ADCF,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Bang Bang (My Baby Shot Me Down)_6F2D8784051FDD95,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Can't Smile Without You_8518261FCBD17922,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,If You Could Read My Mind_E054983158513512,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,We're an American Band (song)_FE4B95A23416ACF5,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I'm Gonna Sit Right Down and Write Myself a Letter_9439501B01989D24,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Taylor Swift discography_419BE160563B6DDB,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,The Wreck of the Edmund Fitzgerald_334AA20375967EEF,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Rockin' Around the Christmas Tree_1E87B24D01046AF9,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Only Want to Be with You_647426FA18E04848,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Blue Suede Shoes_20A1F814955AB381,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Crazy (Aerosmith song)_675FB9B2D59FB93,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,Dream On (Aerosmith song)_9D35E5931C6490FA,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Don't Want to Miss a Thing_5648408D33FA9AC4,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
i want to hold your hand b side,I Don't Want to Miss a Thing_737FF9521C150AE1,I Want to Hold Your Hand_E9333B9BCB7362D9,"This Boy"" (UK); I Saw Her Standing There"" (US)"
