query,top tables,target table,target answer
when did the eagles win the nfc championship,Super Bowl XXXV_362ED9AC7A87062F,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,2017 Presidents Cup_80960F64CC0DC6BF,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Is Anybody Goin' to San Antone_ECBBC7E7D2726A6D,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Monopoly Junior_D88B6A76139CB277,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Friends in Low Places_A36D7AC4DE82F6F3,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,The Dance (song)_C1D68AF795464154,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,The Battle of New Orleans_B33EE6876FDA20D0,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Ravens–Steelers rivalry_1BCE11ADA29B061E,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Circuit of the Americas_7B7D4CF4C3942344,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,WWE Greatest Royal Rumble_F3F051A7E0EE153D,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Basketball at the Summer Olympics_6B2D237681B649CB,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Live Like You Were Dying (song)_61E00CD9ABC7A177,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Flawless (Beyoncé song)_B65A489C6F964DBE,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,So Awkward_29FE548BE0D6CFC4,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,List of current champions in WWE_F3F051A7E0EE153D,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,United States at the 2016 Summer Olympics_450AD5BC6EE3FEF6,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,All I Do Is Win_DBF123F52A2719A,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,WWE_7CD203AC69A7E70D,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,1988 World Series_2A73AF33D5C1474A,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,1990 World Series_2A73AF33D5C1474A,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,1995 World Series_2A73AF33D5C1474A,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,1997 World Series_2A73AF33D5C1474A,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,United States women's national soccer team_C9986622D67097BA,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,The Bachelor (season 22)_F0B2C811813EFCAC,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Chicago P.D. (season 5)_313C1102B84150D,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Total Divas_7CD203AC69A7E70D,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,List of Lucifer episodes_BCC00B071EA95BEE,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Tempted (Squeeze song)_BCD893FFED31247A,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,SEAL Team (TV series)_FB0AB0E87D0247BC,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Death and All His Friends (Grey's Anatomy)_116DF26A41A41A1F,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Johnny Angel (song)_2AF346DC386FD9A9,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,No Way Out (2000)_3FC3821CC4D5C1B5,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,2013 New York Giants season_362ED9AC7A87062F,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,I Can't Stop Loving You_29E4551FD70F9AAE,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,"Ricky Ricardo, Jr._632AFE0A5E3A1287",Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Ask Me How I Know_5E050DB879256878,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,All I Want Is You (U2 song)_BF51010758A5A773,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,John Hancock_51247AE4C66DB736,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,John Hanson_51247AE4C66DB736,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,WWE Hall of Fame_7CD203AC69A7E70D,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Army–Navy Game_84DB8F01F13D6FC5,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Super Bowl VI_8F4B04DB921E8B94,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Pittsburgh Steelers_1EDF6004871A9A88,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,New York Giants Radio Network_318D29931B52F17D,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,1989 Loma Prieta earthquake_2A73AF33D5C1474A,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,The Blacklist (season 5)_B4247AC49D88A0BE,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Where Were You When I Needed You_A59A6748C74BD63A,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,I Saw What I Saw_BC1EBBA748DB6F76,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,List of Code Black episodes_58EC60647836CB47,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,I'm So Lonesome I Could Cry_E9C17773727C9F10,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Great Britain at the Olympics_4E07D304ACCD4757,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Puppy Dog Pals_50A820C4C3D4F8F,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,WrestleMania Women's Battle Royal_7CD203AC69A7E70D,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Flight (Grey's Anatomy)_D76D6606CF802C81,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,List of Grey's Anatomy episodes_675CC7BCEEE284DA,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Chris Benoit double-murder and suicide_17943FC4760A5771,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,When You Believe_1ECB9E51F344614B,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,List of school shootings in the United States_26143840C898681D,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Mirakkel_D5A38ECD033CB70B,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Only When I Laugh (TV series)_F66FD074EAFB8ECA,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Ain't Goin' Down ('Til the Sun Comes Up)_5E050DB879256878,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,All I Do Is Win_96629D60707BF6C0,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,All I Have to Offer You (Is Me)_ECBBC7E7D2726A6D,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Box Cricket League_243917BAC6C60A94,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,WWE 205 Live_3FF3B1F3DC80061,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Basketball at the Summer Olympics_FA8CFD91FBFB212B,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,List of Code Black episodes_4A2A18145E510B61,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,List of World Series broadcasters_2A73AF33D5C1474A,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Daytona International Speedway_24D05F33F3FA6D9F,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Sister Christian_703326C0EF02EEF7,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Extreme Championship Wrestling_E7A109F32448AA54,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Handwritten (Shawn Mendes album)_57C8736D1207FB68,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Total Bellas_6AFD01D24BAE514C,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Austin (song)_DD3E3FDD7B22672,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Sa Re Ga Ma Pa L'il Champs 2017_F812D2A1F85A98C1,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,And did those feet in ancient time_D4DB5F924686EDB9,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Great Balls of Fire! (film)_E9C17773727C9F10,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,When You Say Nothing at All_7532DCA129B7DB7B,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Prince George's County Public Schools_3E7A24637773760A,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Daytona International Speedway_BB53A9822786798C,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,The Voice (U.S. season 4)_3083EEFCC2C117C0,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,WWE Raw_47615B86E4DF7DCE,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Cloudy with a Chance of Meatballs (TV series)_46957945CA7D1F01,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Girl on Fire (song)_BCB2D72ED5CC8FDF,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Flight (Grey's Anatomy)_675CC7BCEEE284DA,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Grey's Anatomy (season 13)_85E90D041AC4B171,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Invasion (Grey's Anatomy)_675CC7BCEEE284DA,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Battleground (2017)_9499489AFAFA767B,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,High School (song)_96629D60707BF6C0,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Carolina–Duke rivalry_49E6B2CD267B358C,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,WWE Network (Canada)_DA9872E7832AA911,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,National team appearances in the FIFA World Cup_59457FB0FDFFDF07,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,99-yard pass play_A94B478E3B42E945,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Chicago P.D. (season 5)_623661B408A97320,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,New Hampshire Motor Speedway_BB53A9822786798C,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,The Open Championship_80D869EC8BEDF8F5,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,The Real Housewives of Atlanta (season 10)_AD385CE43B89F068,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,List of The Last of Us characters_9DE317E6EEB2B420,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,1958 NFL Championship Game_9598DBD095B950AB,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,List of WWE pay-per-view events_68A5CBE5745D94E6,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,The Open Championship_12A160401048AA65,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,List of Home and Away characters (2018)_1A3C7AFED6E5D744,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Ravens–Steelers rivalry_6DD38D6C60F65639,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,England at the FIFA World Cup_E82581C8EF794561,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Grey's Anatomy (season 4)_675CC7BCEEE284DA,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,You're Gonna Miss Me When I'm Gone_C488E113C9D95BB2,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,National Football League Rookie of the Year Award_DD5729B97568889,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Alexander the Great in the Quran_DB02E5E762290BDA,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Grand Prix of Long Beach_BB53A9822786798C,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Toronto Blue Jays_79291A86A5F3BDEE,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Super Bowl XLI_52336CB55033C338,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,List of Home and Away characters (2016)_D7C04ACC9BA19921,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,The Brave (TV series)_E8ECBD8019E98260,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Quantico (season 2)_2D9A910FDAF74F69,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Masters Tournament_6ED03C1F2F2C426F,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,iOS version history_A5C75DADF67B919F,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Miami Hurricanes football_92F6D00DBA382755,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Dale Earnhardt Jr._6FC9736C6F7E71A7,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,No Place for Disgrace_F6D1793B233D4060,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Don't Tell Me You Love Me_68790FC57EC5B702,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,When the Levee Breaks_59F87B8438294B4C,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Grey's Anatomy (season 11)_90545438E5883E7E,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Grey's Anatomy (season 13)_90545438E5883E7E,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Grey's Anatomy (season 6)_90545438E5883E7E,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,The Crossing (TV series)_C861611A44387726,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Come On Eileen_E9581B4C2E3F3839,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Pink Floyd – The Wall_D3AE8133A1E3956E,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Bring It On: In It to Win It_34A1AC0E68F621AE,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,2004 Philadelphia Eagles season_DA39EC267F32A01E,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,2017 Philadelphia Eagles season_A44CC188D321D5E8,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Elimination Chamber (2018)_5A9BEA285A2CC58B,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Australia national rugby union team_95BD56F1B1486CFA,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,The Flash (season 4)_67E8EE1A788F42A5,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Sa Re Ga Ma Pa_F308F0C168679FB,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Puppy Dog Pals_5166C82BEF61A2A0,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,List of 1997 box office number-one films in the United States_14B9669658819209,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,In the Pines_5B741BB16CD1A2A6,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,The Fosters (season 5)_C925216248F335C9,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,What I Like About You (song)_3A893F57E8E30FB8,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Papal appointment_1555FA4D2F2CF23C,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Money in the Bank (2014)_B9A97DBBEEAB310,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Much Too Young (To Feel This Damn Old)_5E050DB879256878,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Cedar Point_451D837A0D046BD3,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,What I Like About You (song)_34CA5164130763B4,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,The Fosters (season 5)_6BEE76D808C0CF01,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Money in the Bank ladder match_49848E0A89AA441B,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Thinkin' Problem (song)_9AAB4760102246DE,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,How to Get Away with Murder (season 4)_7675C68867D8D28E,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Elimination Chamber (2015)_68F88BD7E26346B8,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Circuit of the Americas_949BC3CE2DB29FDE,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,List of prisoners with whole-life orders_2AF783B6BB536C22,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Larry O'Brien Championship Trophy_CF81DF8C8C645695,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,SpongeBob SquarePants (season 11)_EAF8635876F58035,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Grey's Anatomy (season 10)_7508E2E3A52774F3,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Grey's Anatomy (season 3)_7508E2E3A52774F3,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Grey's Anatomy (season 4)_7508E2E3A52774F3,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Grey's Anatomy (season 5)_7508E2E3A52774F3,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Where Were You (When the World Stopped Turning)_A013C9A1A85C8F3F,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,List of Twenty20 International records_20FB571770AF1896,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,When the Levee Breaks_B60D446CF36E8A0C,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,The Crystal Maze_8F08CB2250B59F2E,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Death and All His Friends (Grey's Anatomy)_D76D6606CF802C81,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Flight (Grey's Anatomy)_9BA857CF60428D4A,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Phoenix Open_8450DF46E7DD56A3,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,RBC Heritage_8450DF46E7DD56A3,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Money in the Bank ladder match_D0CD57C8227BCBB9,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Did You Hear About the Morgans?_BE37DC465C6FC38,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Presidents Cup_BB7DEDAA1F183995,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Pikes Peak International Hill Climb_A98CEF4493A87384,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,National Rugby League_7B7128345D1E3DC0,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Fear Factor: Khatron Ke Khiladi_F308F0C168679FB,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Seattle Seahawks_F0628B450B77D05E,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Lullabies to Paralyze_5423F845C8E83CE6,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Dance India Dance_87D120CEC2521D85,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Arnold Palmer Invitational_8450DF46E7DD56A3,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Los Angeles Open_8450DF46E7DD56A3,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,Friends_911931AB3CC083AB,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,When the Stars Go Blue_BBA2C2FFA0A4A800,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
when did the eagles win the nfc championship,WWE Hall of Fame_CEAB9ABF59204E1B,Philadelphia Eagles_EFE214EC6DC38903,"1980; 1980, 2004, 2017"
