query,top tables,target table,target answer
who's going to the baseball world series,The Bold and the Beautiful_B7FFA62A798030E0,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,International rankings of Iran_A14F9750366B4427,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,"Hey, Good Lookin' (song)_4C2F8CE68C63D250",2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of Vampire Knight chapters_F282C302BCF115AA,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of awards and nominations received by Katharine Hepburn_9907DDB87FCB3394,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,2018 NCAA Division I baseball season_8E415B062BF78235,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,God Bless the U.S.A._2571AE91635453F6,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Top of the World (The Carpenters song)_F3867480EED26194,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Saved by the Bell_ADFF9176FFEA7147,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Fear the Walking Dead (season 3)_1A8792C8A9CA7238,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of The Last Man on Earth episodes_D81948E744B3E938,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Houston Astros_2E9249999566EDA,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,2018 NCAA Division I baseball season_56E30B9C3CD43485,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Time Lord_79662654D0886445,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of death row inmates in the United States_DD82861C846828B1,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of death row inmates in the United States_E7DAB4EE9A10E060,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Barbie: Life in the Dreamhouse_FA7559DCBD70F537,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Houston Astros_B20DB49E5BF868AB,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Who's Lovin' You_242DC3D356689A05,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,I've Got You Under My Skin_D5A5FC6090302C59,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,World Series Most Valuable Player Award_CE45176A87AD6FAA,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Hold My Hand (Michael Jackson and Akon song)_16180113F0F930D1,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Charles Dickens_F285651BA5FA66ED,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Los Angeles Dodgers_D3B029D9F2DFED34,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Fat Albert and the Cosby Kids_98BDF5EA08FF9090,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Public holidays in the United States_4067AB22FA6BF39F,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Los Angeles Dodgers_AB7D33BDA36C148F,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,I'm Going Down (Rose Royce song)_5FC67BEA3E113FD6,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Who Are You: School 2015_A5D8F53520A6B170,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of My Hero Academia episodes_EDF4B1FF38608EBD,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Waco siege_C312A902FFE61E2F,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Chicago White Sox_8D77699D15310608,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The SpongeBob Movie: Sponge Out of Water_2466DC03EA92900C,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,SEAL Team (TV series)_FB0AB0E87D0247BC,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Bold and the Beautiful_D1EB1D76E6EBF11A,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Don't Fence Me In (song)_D5A5FC6090302C59,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,"Hey, Good Lookin' (song)_D5A5FC6090302C59",2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Teddy Ruxpin_F895759D67A967C8,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Hannah Montana_7614A445E9F9D869,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of James Bond novels and short stories_E757C11440CCB396,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,New York Yankees_BF3AFA4B89BE2498,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Grey's Anatomy (season 14)_FDA5CC84A0CC803E,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Day of the Doctor_79662654D0886445,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,History of Cuba_8C73A4BA90287939,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Music of Cuba_8C73A4BA90287939,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Bay of Pigs Invasion_8C73A4BA90287939,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Young and the Restless characters (2013)_FB9CF6C27BD2C8A3,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Arizona Diamondbacks_1868E89C3E308C70,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of Star Trek: The Original Series episodes_AC5CBCCA95583DEE,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,In the Air Tonight_A6466DDF140A4C7B,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of iZombie episodes_802589B5A73238BB,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Everybody Wants to Go to Heaven_46B11FD0650F074,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Gotham (season 3)_57CF2EC3240F6A76,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Nick Offerman_FB334E467A486860,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,I'm into Something Good_BEB5767406CF3B73,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Lovin' Her Was Easier (Than Anything I'll Ever Do Again)_AF24B730FED54AC2,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of the verified shortest people_AF4E4C0E8BADC743,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,There's a Kind of Hush_35A7BE67017123A3,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Hell's Kitchen (U.S. season 17)_1502A59FCBA812DF,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Good Karma Hospital_19673C4E8A18013A,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Agents of S.H.I.E.L.D. (season 5)_3BD6EFA75A0078F0,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Chicago White Sox_AFE250E7E3EFC924,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,I'd Like to Teach the World to Sing (In Perfect Harmony)_C3B6FC1D7C052FA6,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of Only Fools and Horses episodes_71D8E32C9701A841,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Punisher (TV series)_A4323B097E3CAE4B,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of Henry Danger episodes_E1B7C3ADB9720878,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,13 Reasons Why_E17088475002323A,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Alexa & Katie_616799EDB1434A2C,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,United We Stand (song)_7F8FB76AC6A09097,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Trollhunters_3F391A9C76685B60,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Spanish–American War_FF829AECCB4607E2,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of Dragon Ball Super episodes_4B17255E6F0D39D7,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Greenhouse Academy_3F391A9C76685B60,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Stranger Things_3F391A9C76685B60,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Charles Dance_349F34F17F6F7CEE,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Orange Is the New Black_E17088475002323A,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Magicians (U.S. TV series)_C1761A0BEB4A7B16,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Michael Learned_5ECED8A7C8DADFC2,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of The Tudors characters_67B16AECD22224C3,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Brave (TV series)_C050B4591B361D83,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Good Cop_3F391A9C76685B60,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Grace and Frankie_3F391A9C76685B60,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Santa Clarita Diet_3F391A9C76685B60,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Spirit Riding Free_3F391A9C76685B60,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Trailer Park Boys_3F391A9C76685B60,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Blue Bloods (season 8)_68458ECF726EC293,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Regeneration (Doctor Who)_95FD3F3CF143ED9C,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Anne (TV series)_592AC2CC0922816D,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Love (TV series)_592AC2CC0922816D,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Another Day in Paradise_2B3AC60E63C1072D,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Mercy Mercy Me (The Ecology)_9E97BBE5E4019096,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Crown (TV series)_592AC2CC0922816D,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Ranch (TV series)_379CF3A94E58A40,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of Supergirl episodes_53737D541A1A2EDD,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Altered Carbon (TV series)_592AC2CC0922816D,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Big Mouth (TV series)_379CF3A94E58A40,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Iron Fist (TV series)_592AC2CC0922816D,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Jessica Jones (TV series)_592AC2CC0922816D,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Seven Seconds (TV series)_379CF3A94E58A40,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of historical period drama films and series set in Near Eastern and Western civilization_C4EF3C41FD6F3210,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,San Francisco Giants_4AEDF6083F13D852,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Killing (U.S. TV series)_592AC2CC0922816D,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Teddy Ruxpin_98B30F9977CFC1C0,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Millennium (novel series)_B77A4C428622AE70,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,What the World Needs Now Is Love_984889888082A978,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of Scorpion episodes_AACA7C3F490F9A43,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Legend Quest (2017 TV series)_592AC2CC0922816D,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Queer Eye (2018 TV series)_379CF3A94E58A40,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Warwick Davis_2D5DA9493DF13D10,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Paranormal Witness_3B33F3A422604CCE,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Instinct (U.S. TV series)_26DC9822B7F094E5,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Lost in Space (2018 TV series)_592AC2CC0922816D,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Daytona 500_79EEB9F615B2E6C7,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Gifted (TV series)_6CFCD98584027BCA,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Chicago Cubs_5367FA063359B39E,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Troy: Fall of a City_616799EDB1434A2C,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Chicago White Sox_AA77A4FC52E7DB94,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of Grand Theft Auto: San Andreas characters_B1F25C2DE315AC09,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,"Mrs. Brown, You've Got a Lovely Daughter_BEB5767406CF3B73",2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Z Nation_3B33F3A422604CCE,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,A Groovy Kind of Love_A6466DDF140A4C7B,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Branch Rickey_157DDDC59B3C6846,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Trolls: The Beat Goes On!_3F391A9C76685B60,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Boss Baby: Back in Business_E17088475002323A,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Jem (TV series)_6C827E15FC46E2F4,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Top of the World (The Carpenters song)_6A57E3C811B05DB6,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,One Day at a Time (2017 TV series)_592AC2CC0922816D,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,I Heard It Through the Grapevine_F385A43CF52C6A9A,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Agents of S.H.I.E.L.D. (season 5)_7EF78577EFA2D05C,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Smoking in the United States military_B9D2DD232CBDA8CA,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,My Next Guest Needs No Introduction with David Letterman_3F391A9C76685B60,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,God's Problem Child_70B4D389C16918C7,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Cuban cuisine_E532439E5F2011B4,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The End of the F***ing World_3F391A9C76685B60,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Grey's Anatomy (season 14)_8C5B8C572833059,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Politics of Cuba_E532439E5F2011B4,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Grey's Anatomy (season 14)_565D98E30C7FA854,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Jules Verne_C1E799A50D04C266,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Monk (TV series)_2C46859B349E67AF,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Cuban War of Independence_E532439E5F2011B4,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Isla de la Juventud_E532439E5F2011B4,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Who_D1E8BE8677938E2C,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,St. Louis Cardinals_157DDDC59B3C6846,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,House (TV series)_9BAD77D015040616,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Handmaid's Tale (TV series)_6D804890AF5A50A4,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,1908 World Series_7EEB5A7F2D03E4A2,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Republic of Cuba (1902–1959)_E532439E5F2011B4,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Eggheads (TV series)_CF102B24AD7CCC17,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Man Who Sold the World_EE204F1A5C79786D,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Grandpa (Tell Me 'Bout the Good Ol' Days)_CD4847E6326781A4,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,2017 World Series_254950E1C5505F91,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Secretary-General of the United Nations_B90E6400ACEFCC2C,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Grey's Anatomy (season 14)_3E39B67CF3CB71F2,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,All I Really Want to Do_2A2CD89384B9A349,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of Sesame Street Muppets_E940214C15B8DEEB,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,My Bucket's Got a Hole in It_70B4D389C16918C7,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of smoking bans in the United States_E84B374658340B3D,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,2016 World Series_8D7ACA3FB346CDB1,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Texas Rangers (baseball)_64489154DA1987DC,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Texas Rangers (baseball)_AB36FFF94FD59CC5,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of Liv and Maddie episodes_AFDBD8BCEE2FA9C1,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Mad Dog (TV series)_68EBA3B91E51E9FB,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Texas Rangers (baseball)_8A771A058710F9FB,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Los Angeles Dodgers_EA129E8D8B504708,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Highwaymen (country supergroup)_70B4D389C16918C7,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Homeland (season 4)_6ECBECC9B6D96B77,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Tommy (1975 film)_D1E8BE8677938E2C,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,While You Were Sleeping (2017 TV series)_6D94824B64F6BA28,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Can't Pay? We'll Take It Away!_B30226B45147E82C,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Guardians of the Galaxy: The Telltale Series_C84A148167BDE3C7,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Citi Field_2CAABF3E2C248ED2,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of Arrow episodes_FBDC20EDA267A8CB,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Would I Lie to You? (Charles & Eddie song)_6986FE4F836931B2,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Love Machine (The Miracles song)_8FC1FB1878A12CA7,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Seattle Mariners_A0DEC05ACEC1DA2E,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of Batman Family adversaries_253050084A982207,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of Black Clover episodes_32633B332339607C,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Man Who Sold the World_FAC7515706D731,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Day of the Doctor_95FD3F3CF143ED9C,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Time of the Doctor_95FD3F3CF143ED9C,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,"Abraham, Martin and John_8FC1FB1878A12CA7",2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,There's a Riot Going On_7F8B99595221C20B,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of Z Nation episodes_89DCD4B04A284919,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Flash (season 4)_47BC0E1B23A1FB8B,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Take Me Out to the Ball Game_B9CD9DF54EFAEA6A,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,You've Really Got a Hold on Me_F385A43CF52C6A9A,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Chicago Cubs_7288EED27F54B9D9,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,SWAT Kats: The Radical Squadron_BBCBCC5998E58975,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,The Bridge on the River Kwai_53C89A2D5CF37881,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,T-R-O-U-B-L-E (song)_342034DC96B97D49,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,List of teams to overcome 3–1 series deficits_7F677D68053AF510,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,St. Louis Cardinals_26F2F5E4599994C3,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
who's going to the baseball world series,Bull (2016 TV series)_DC206EAE9750F41F,2017 World Series_1A410BC7FA195613,Houston Astros; Los Angeles Dodgers
